11/06/2023 11:10:23,0.8379585840011714
11/06/2023 11:10:45,0.845745208003791
11/06/2023 11:10:46,0.8121984590034117
11/06/2023 11:11:37,0.8461412090036902
11/06/2023 11:11:39,0.8238492910022615
11/06/2023 11:12:11,0.8274516249948647
11/06/2023 11:12:30,0.8369661670003552
11/06/2023 11:12:32,0.8856279590036138
11/06/2023 11:14:53,0.8368464579980355
11/06/2023 11:15:37,0.8445028329952038
11/06/2023 11:15:39,0.8208583749947138
11/06/2023 11:15:49,0.8351012080020155
11/06/2023 11:15:52,0.8049102499935543
11/06/2023 11:16:01,0.8473605000035604
11/06/2023 11:17:56,0.8576990419969661
11/06/2023 11:17:58,0.8351097499980824
11/06/2023 11:18:06,0.8404783340010908
11/06/2023 11:19:17,0.819654624996474
11/06/2023 11:19:19,0.8248695829970529
11/06/2023 11:19:31,0.8021704999991925
11/06/2023 11:19:37,0.8088698329956969
11/06/2023 11:19:38,0.827299958000367
11/06/2023 11:19:58,0.845330666998052
11/06/2023 11:20:00,0.8229428330014343
11/06/2023 11:20:15,0.8301175419983338
11/06/2023 11:20:20,0.8267986669961829
11/06/2023 11:21:15,0.8163862090004841
11/06/2023 11:21:17,0.8215457500045886
11/06/2023 11:22:40,0.8625200410024263
11/06/2023 11:22:42,0.8143496249977034
11/06/2023 11:27:09,0.8239037089952035
11/06/2023 11:27:45,0.9036021659994731
11/06/2023 11:27:47,0.8180476249981439
11/06/2023 11:27:48,0.8409925839951029
11/06/2023 11:27:50,0.8505812499934109
11/06/2023 11:27:53,0.8566750840109307
11/06/2023 11:27:56,0.8011650420085061
11/06/2023 11:28:06,0.8616714169911575
11/06/2023 11:28:08,0.8742123330011964
11/06/2023 11:28:47,0.8289212910021888
11/06/2023 11:28:52,0.8178794580016984
11/06/2023 11:28:55,0.8426620829995954
11/06/2023 11:29:43,0.839834708996932
11/06/2023 11:29:45,0.8629689169902122
11/06/2023 11:30:06,0.8211272920016199
11/06/2023 11:30:08,0.8678537919913651
